ID,NAME,CITY,STATE,ZIP
1691,TRI COUNTY HOSPITAL,WADENA,MN,56482
1692,MERCY HOSPITAL,MOOSE LAKE,MN,55767
1693,GARRISON MEMORIAL HOSPITAL,GARRISON,ND,58540
1694,COMMUNITY MEMORIAL HOSPITAL,TURTLE LAKE,ND,58575
1695,ESSENTIA HEALTH ADA,ADA,MN,56510
1696,SANFORD MEDICAL CENTER WHEATON,WHEATON,MN,56296
1697,RIVERVIEW HOSPITAL & NSG HOME,CROOKSTON,MN,56716
1698,FAIRVIEW LAKES MEDICAL CENTER,WYOMING,MN,55092
1699,LAKESIDE MEDICAL CENTER,PINE CITY,MN,55063
1700,GRAND ITASCA CLINIC & HOSP,GRAND RAPIDS,MN,55744
1701,UNIVERSITY MEDICAL CTR MESABI,HIBBING,MN,55746
1702,ELY BLOOMENSON COMM HOSPITAL,ELY,MN,55731
1703,COOK HOSPITAL,COOK,MN,55723
1704,ST LUKE'S HOSPITAL,CROSBY,ND,58730
1705,ST FRANCIS REGIONAL MED CENTER,SHAKOPEE,MN,55379
1706,QUEEN OF PEACE HOSPITAL,NEW PRAGUE,MN,56071
1707,DOUGLAS COUNTY HOSPITAL,ALEXANDRIA,MN,56308
1708,MUNICIPAL HOSP & GRANITE MANOR,GRANITE FALLS,MN,56241
1709,ESSENTIA HEALTH ST MARYS,DETROIT LAKES,MN,56501
1710,NORTH VALLEY HEALTH CENTER,WARREN,MN,56762
1711,LISBON AREA HEALTH SERVICES,LISBON,ND,58054
1712,JAMESTOWN REGIONAL MEDICAL CENTER,JAMESTOWN,ND,58401
1713,FIRST CARE HEALTH CENTER,PARK RIVER,ND,58270
1714,NELSON COUNTY HEALTH SYSTEM,MCVILLE,ND,58254
1715,ESSENTIA HEALTH ST JOSEPHS MED,BRAINERD,MN,56401
1716,CENTRACARE HEALTH SYS MELROSE,MELROSE,MN,56352
1717,LAKEVIEW MEMORIAL HOSPITAL,STILLWATER,MN,55082
1718,COOK CO NORTHSHORE HOSP &C CTR,GRAND MARAIS,MN,55604
1719,OCEAN SPRINGS HOSPITAL,OCEAN SPRINGS,MS,39564
1720,ELLETT MEMORIAL HOSPITAL,APPLETON CITY,MO,64724
1721,SAC-OSAGE HOSPITAL,OSCEOLA,MO,64776
1722,LAFAYETTE REGIONAL HEALTH CENTER,LEXINGTON,MO,64067
1723,ASHLAND COMMUNITY HOSPITAL,ASHLAND,OR,97520
1724,PROVIDENCE MEDFORD MEDICAL CENTER,MEDFORD,OR,97504
1725,HARNEY DISTRICT HOSPITAL,BURNS,OR,97720
1726,COQUILLE VALLEY HOSPITAL DISTRICT,COQUILLE,OR,97423
1727,MERCY MEDICAL CENTER,ROSEBURG,OR,97471
1728,NORTHWEST SURGICAL HOSPITAL,OKLAHOMA CITY,OK,73120
1729,INTEGRIS SOUTHWEST MEDICAL CENTER,OKLAHOMA CITY,OK,73109
1730,"MERCY HOSPITAL OKLAHOMA CITY, INC.",OKLAHOMA CITY,OK,73120
1731,OKLAHOMA HEART HOSPITAL,OKLAHOMA CITY,OK,73120
1732,SPECIALTY HOSPITAL OF MIDWEST CITY,MIDWEST CITY,OK,73110
1733,PORTNEUF MEDICAL CENTER,POCATELLO,ID,83201
1734,INTEGRIS BASS BAPTIST HEALTH CENTER,ENID,OK,73702
1735,PAULS VALLEY GENERAL HOSPITAL,PAULS VALLEY,OK,73075
1736,HASKELL COUNTY COMMUNITY HOSPITAL,STIGLER,OK,74462
1737,WEATHERFORD REGIONAL HOSPITAL,WEATHERFORD,OK,73096
1738,CRAIG GENERAL HOSPITAL,VINITA,OK,74301
1739,SAINT ALPHONSUS MEDICAL CENTER - NAMPA,NAMPA,ID,83686
1740,WEST VALLEY MEDICAL CENTER,CALDWELL,ID,83605
1741,STILLWATER MEDICAL CENTER,STILLWATER,OK,74074
1742,CLEVELAND AREA HOSPITAL,CLEVELAND,OK,74020
1743,GEORGE NIGH LONG TERM ACUTE CARE HOSPITAL,OKMULGEE,OK,74447
1744,HILLCREST HOSPITAL HENRYETTA DEWEY,HENRYETTA,OK,74437
1745,NORMAN REGIONAL HEALTH SYSTEM -NORMAN CAMPUS,NORMAN,OK,73070
1746,MADISON MEMORIAL HOSPITAL,REXBURG,ID,83440
1747,HILLCREST HOSPITAL SOUTH,TULSA,OK,74133
1748,"OKLAHOMA SURGICAL HOSPITAL, LLC",TULSA,OK,74137
1749,OKLAHOMA STATE UNIVERSITY MEDICAL CENTER,TULSA,OK,74127
1750,"SAINT FRANCIS HOSPITAL, INC.",TULSA,OK,74136
1751,ST. JOHN BROKEN ARROW,BROKEN ARROW,OK,74102
1752,BINGHAM MEMORIAL HOSPITAL,BLACKFOOT,ID,83221
1753,COTTAGE GROVE COMMUNITY HOSPITAL,COTTAGE GROVE,OR,97424
1754,SACRED HEART MEDICAL CENTER,SPRINGFIELD,OR,97477
1755,JANE PHILLIPS MEDICAL CENTER,BARTLESVILLE,OK,74006
1756,FAIRFAX SURGICAL CENTER,FAIRFAX,VA,22030
1757,HAMPTON REGIONAL MEDICAL CENTER,VARNVILLE,SC,29944
1758,SELF REGIONAL HEALTHCARE,GREENWOOD,SC,29646
1759,GREENWOOD REGIONAL REHABILITATION HOSPITAL,GREENWOOD,SC,29646
1760,GREENVILLE MEMORIAL HOSPITAL,GREENVILLE,SC,29605
1761,ST FRANCIS-EASTSIDE,GREENVILLE,SC,29615
1762,HILLCREST MEMORIAL HOSPITAL,SIMPSONVILLE,SC,29681
1763,SPRINGBROOK BEHAVIORAL HEALTH SYSTEM,TRAVELERS REST,SC,29690
1764,SHRINERS' HOSPITAL FOR CHILDREN-GREENVILLE,GREENVILLE,SC,29605
1765,CAROLINA CENTER FOR BEHAVIORAL HEALTH,GREER,SC,29650
1766,PATEWOOD MEMORIAL HOSPITAL,GREENVILLE,SC,29615
1767,ST FRANCIS-DOWNTOWN,GREENVILLE,SC,29601
1768,GREER MEMORIAL HOSPITAL,GREER,SC,29650
1769,GEORGETOWN MEMORIAL HOSPITAL,GEORGETOWN,SC,29440
1770,MCLEOD REGIONAL MEDICAL CENTER,FLORENCE,SC,29506
1771,WOMEN'S CENTER OF CAROLINAS HOSPITAL SYSTEM,FLORENCE,SC,29505
1772,HEALTHSOUTH REHABILITATION HOSPITAL OF FLORENCE,FLORENCE,SC,29506
1773,CAROLINAS HOSPITAL SYSTEM,FLORENCE,SC,29505
1774,REGENCY HOSPITAL OF FLORENCE,FLORENCE,SC,29506
1775,SURGERY CENTER OF CHESAPEAKE,CHESAPEAKE,VA,23327
1776,WOODRIDGE PSYCHIATRIC HOSPITAL,JOHNSON CITY,TN,37604
1777,JOHNSON CITY SPECIALTY HOSPITAL,JOHNSON CITY,TN,37601
1778,BON SECOURS ST. FRANCIS MEDICAL CENTER,MIDLOTHIAN,VA,23114
1779,ST. FRANCIS SURGERY CENTER- MIDLOTHIAN,MIDLOTHIAN,VA,23114
1780,MCLEOD LORIS,LORIS,SC,29569
1781,CONWAY MEDICAL CENTER,CONWAY,SC,29526
1782,MCLEOD SEACOAST,LITTLE RIVER,SC,29566
1783,COASTAL CAROLINA HOSPITAL,HARDEEVILLE,SC,29927
1784,KERSHAWHEALTH,CAMDEN,SC,29020
1785,SPRINGS MEMORIAL HOSPITAL,LANCASTER,SC,29720
1786,PIONEER COMMUNITY HOSPITAL,STUART,VA,24171
1787,HARMAN EYE CENTER,FOREST,VA,24551
1788,ALLEGHANY REGIONAL HOSPITAL,COVINGTON,VA,24457
1789,UNIVERSITY OF VIRGINIA MEDICAL CENTER,CHARLOTTESVILLE,VA,22906
1790,MARTHA JEFFERSON HOSPITAL,CHARLOTTESVILLE,VA,22911
1791,MARTHA JEFFERSON OUTPATIENT SURGERY CENTER,CHARLOTTESVILLE,VA,22911
1792,OSTEOPATHIC SURGICAL CENTERS,CHARLOTTESVILLE,VA,22911
1793,MEMORIAL HOSPITAL OF MARTINSVILLE AND HENRY COUNTY,MARTINSVILLE,VA,24115
1794,COPPER BASIN MEDICAL CENTER,COPPERHILL,TN,37317
1795,WASHINGTON HOSPITAL,WASHINGTON,PA,15301
1796,ST JOSEPH MEDICAL CENTER,READING,PA,19603
1797,READING HOSPITAL & MEDICAL CENTER,READING,PA,19612
1798,STONES RIVER HOSPITAL,WOODBURY,TN,37190
1799,CENTENNIAL MEDICAL CENTER AT ASHLAND CITY,ASHLAND CITY,TN,37015
1800,VIRGINIA EYE INSTITUTE SURGERY PAVILION,RICHMOND,VA,23226
1801,TENNESSEE CHRISTIAN MEDICAL CENTER,MADISON,TN,37115
1802,FORT HAMILTON HUGHES MEMORIAL HOSPITAL,HAMILTON,OH,45013
1803,CROCKETT HOSPITAL,LAWRENCEBURG`,TN,38464
1804,SOUTH POINTE HOSPITAL,WARRENSVILLE HEIGHTS,OH,44122
1805,TITUSVILLE AREA HOSPITAL,TITUSVILLE,PA,16354
1806,ST RITA'S MEDICAL CENTER,LIMA,OH,45801
1807,ADAMS COUNTY REGIONAL MEDICAL CENTER,SEAMAN,OH,45679
1808,WELLMONT HAWKINS COUNTY MEMORIAL HOSPITA,ROGERSVILLE,TN,37857
1809,JENNERSVILLE REGIONAL HOSPITAL,WEST GROVE,PA,19390
1810,PINNACLEHEALTH HARRISBURG CAMPUS,HARRISBURG,PA,17105
1811,CARLISLE REGIONAL MEDICAL CENTER,CARLISLE,PA,17105
1812,GENESIS HEALTHCARE SYSTEM,ZANESVILLE,OH,43701
1813,MARY RUTAN HOSPITAL,BELLEFONTAINE,OH,43311
1814,"POTOMAC AMBULATORY SURGERY CENTER, L.L.C.",FAIRFAX,VA,22031
1815,RESTON SURGERY CENTER,RESTON,VA,20190
1816,FORT SANDERS REGIONAL MEDICAL CENTER,KNOXVILLE,TN,37916
1817,PHYSICIANS REGIONAL MEDICAL CENTER,KNOXVILLE,TN,37917
1818,SELECT SPECIALTY HOSPITAL - KNOXVILLE,KNOXVILLE,TN,37916
1819,NORTH KNOXVILLE MEDICAL CENTER - TENNOVA,POWELL,TN,37849
1820,LICKING MEMORIAL HOSPITAL,NEWARK,OH,43055
1821,MERCY MEDICAL CENTER,CANTON,OH,44708
1822,ST JOSEPH HEALTH CENTER,WARREN,OH,44481
1823,OKANOGAN DOUGLAS DISTRICT HOSPITAL,BREWSTER,WA,98812
1824,PROVIDENCE CENTRALIA HOSPITAL,CENTRALIA,WA,98531
1825,LEGACY MERIDIAN PARK MEDICAL CENTER,TUALATIN,OR,97062
1826,PROVIDENCE WILLAMETTE FALLS MEDICAL CENTER,OREGON CITY,OR,97045
1827,ST. JOSEPH MEDICAL CENTER,TACOMA,WA,98405
1828,ST. ANTHONY HOSPITAL,GIG HARBOR,WA,98332
1829,PROVIDENCE MOUNT CARMEL HOSPITAL,COLVILLE,WA,99114
1830,LEGACY EMANUEL MEDICAL CENTER,PORTLAND,OR,97227
1831,LEGACY GOOD SAMARITAN MEDICAL CENTER,PORTLAND,OR,97210
1832,OREGON STATE HOSPITAL,PORTLAND,OR,97232
1833,PROVIDENCE PORTLAND MEDICAL CENTER,PORTLAND,OR,97213
1834,SHRINERS HOSPITAL FOR CHILDREN-PORTLAND,PORTLAND,OR,97239
1835,PORTLAND VA MEDICAL CENTER,PORTLAND,OR,97239
1836,QUINCY VALLEY MEDICAL CENTER,QUINCY,WA,98848
1837,BLUE MOUNTAIN RECOVERY CENTER,PENDLETON,OR,97801
1838,ST ANTHONY HOSPITAL,PENDLETON,OR,97801
1839,ST. MARY'S HOSPITAL AND CLINICS,COTTONWOOD,ID,83522
1840,KENNEWICK GENERAL HOSPITAL,KENNEWICK,WA,99336
1841,JEFFERSON HEALTHCARE,PORT TOWNSEND,WA,98368
1842,EVERGREEN HOSPITAL MEDICAL CENTER,KIRKLAND,WA,98033
1843,VA PUGET SOUND HEALTH CARE SYSTEM,SEATTLE,WA,98108
1844,SWEDISH MEDICAL CENTER - CHERRY HILL CAMPUS,SEATTLE,WA,98122
1845,ST. FRANCIS HOSPITAL,FEDERAL WAY,WA,98003
1846,GROUP HEALTH EASTSIDE HOSPITAL,REDMOND,WA,98052
1847,SILVERTON HOSPITAL,SILVERTON,OR,97381
1848,"ST ALPHONSUS MEDICAL CENTER - BAKER CITY, INC",BAKER CITY,OR,97814
1849,SAMARITAN LEBANON COMMUNITY HOSPITAL,LEBANON,OR,97355
1850,THE REGIONAL MEDICAL CENTER OF ACADIANA,LAFAYETTE,LA,70506
1851,PARK PLACE SURGICAL HOSPITAL,LAFAYETTE,LA,70503
1852,LADY OF THE SEA GENERAL HOSPITAL,CUT OFF,LA,70345
1853,CRESCENT CITY SPECIALTY HOSPITAL,GRETNA,LA,70056
1854,OMEGA HOSPITAL,METAIRIE,LA,70002
1855,TULANE - LAKESIDE HOSPITAL,METAIRIE,LA,70001
1856,ST. CHARLES SURGICAL HOSPITAL,NEW ORLEANS,LA,70130
1857,TULANE MEDICAL CENTER,NEW ORLEANS,LA,70112
1858,FRANKLIN FOUNDATION HOSPITAL,FRANKLIN,LA,70538
1859,PHYSICIANS MEDICAL CENTER,HOUMA,LA,70360
1860,ABROM KAPLAN MEMORIAL HOSPITAL,KAPLAN,LA,70548
1861,ST. JAMES PARISH HOSPITAL,LUTCHER,LA,70071
1862,CENTRAL VALLEY MEDICAL CENTER,NEPHI,UT,84648
1863,VALLEY VIEW MEDICAL CENTER,CEDAR CITY,UT,84721
1864,DIXIE REGIONAL MEDICAL CENTER,SAINT GEORGE,UT,84770
1865,CASTLEVIEW HOSPITAL,PRICE,UT,84501
1866,DE QUEEN MEDICAL CENTER,DE QUEEN,AR,71832
1867,MERCY HOSPITAL FORT SMITH,FORT SMITH,AR,72903
1868,BASIN CARE AND REHABILITATION,ROOSEVELT,UT,84066
1869,BENCHMARK REGIONAL HOSPITAL,WOODS CROSS,UT,84010
1870,ASHLEY VALLEY MEDICAL CENTER,VERNAL,UT,84078
1871,UTAH VALLEY REGIONAL MEDICAL CENTER,PROVO,UT,84604
1872,UTAH STATE HOSPITAL,PROVO,UT,84606
1873,GUNNISON VALLEY HOSPITAL,GUNNISON,UT,84634
1874,BEAR RIVER VALLEY HOSPITAL,TREMONTON,UT,84337
1875,TOSH - THE ORTHOPEDIC SPECIALTY HOSPITAL,MURRAY,UT,84107
1876,SALT LAKE REGIONAL MEDICAL CENTER,SALT LAKE CITY,UT,84102
1877,ALTA VIEW HOSPITAL,SANDY,UT,84094
1878,HEALTH SOUTH REHABILITATION HOSPITAL,SANDY,UT,84094
1879,UNIVERSITY HEALTH CARE,SALT LAKE CITY,UT,84112
1880,SHRINERS HOSPITAL FOR CHILDREN,SALT LAKE CITY,UT,84103
1881,ST. MARKS HOSPITAL,SALT LAKE CITY,UT,84124
1882,HIGHLAND RIDGE HOSPITAL,MIDVALE,UT,84047
1883,HARDIN MEMORIAL HOSPITAL,ELIZABETHTOWN,KY,42701
1884,SHERIDAN COMMUNITY HOSPITAL,SHERIDAN,MI,48884
1885,RIVERSIDE MEDICAL CENTER,KANKAKEE,IL,60901
1886,ST MARYS HOSPITAL,STREATOR,IL,61364
1887,MERCY MEDICAL CENTER,BALTIMORE,MD,21202
1888,UNIVERSITY OF MARYLAND MEDICAL CENTER,BALTIMORE,MD,21201
1889,MEDSTAR UNION MEMORIAL HOSPITAL,BALTIMORE,MD,21218
1890,SELECT SPECIALTY HOSPITAL-MACOMB COUNTY,MOUNT CLEMENS,MI,48043
1891,TAWAS ST JOSEPH HOSPITAL,TAWAS CITY,MI,48764
1892,MCLAREN - GREATER LANSING,LANSING,MI,48910
1893,CHILDREN'S HOSPITAL & MEDICAL CENTER,OMAHA,NE,68114
1894,SPARROW SPECIALTY HOSPITAL,LANSING,MI,48915
1895,GENESYS REGIONAL MEDICAL CENTER - HEALTH PARK,GRAND BLANC,MI,48439
1896,SPECTRUM HEALTH ZEELAND COMMUNITY HOSPITAL,ZEELAND,MI,49464
1897,TRIGG COUNTY HOSPITAL INC.,CADIZ,KY,42211
1898,WOMEN AND INFANTS HOSPITAL OF RHODE ISLAND,PROVIDENCE,RI,2905
1899,THE MIRIAM HOSPITAL,PROVIDENCE,RI,2906
1900,RHODE ISLAND HOSPITAL,PROVIDENCE,RI,2903
1901,REHABILITATION HOSPITAL OF RHODE ISLAND,NORTH SMITHFIELD,RI,2896
1902,OUR LADY OF FATIMA HOSPITAL,NORTH PROVIDENCE,RI,2904
1903,BOTSFORD HOSPITAL,FARMINGTON HILLS,MI,48336
1904,MCLAREN OAKLAND,PONTIAC,MI,48342
1905,CRITTENTON HOSPITAL MEDICAL CENTER,ROCHESTER,MI,48307
1906,OAKLAND REGIONAL HOSPITAL,SOUTHFIELD,MI,48075
1907,PROVIDENCE HOSPITAL AND MEDICAL CENTERS,SOUTHFIELD,MI,48075
1908,CGH MEDICAL CENTER,STERLING,IL,61081
1909,NORTHERN LOUISIANA MEDICAL CENTER,RUSTON,LA,71270
1910,"LAKELAND HOSPITAL, ST JOSEPH",ST JOSEPH,MI,49085
1911,ALLEN PARISH HOSPITAL,KINDER,LA,70648
1912,MERCY HOSPITAL BERRYVILLE,BERRYVILLE,AR,72616
1913,EUREKA SPRINGS HOSPITAL,EUREKA SPRINGS,AR,72632
1914,COMMUNITY HEALTH CENTER OF BRANCH COUNTY,COLDWATER,MI,49036
1915,BRONSON BATTLE CREEK HOSPITAL,BATTLE CREEK,MI,49017
1916,OAKLAWN HOSPITAL,MARSHALL,MI,49068
1917,BORGESS-LEE MEMORIAL HOSPITAL,DOWAGIAC,MI,49047
1918,MEMORIAL HEALTHCARE,OWOSSO,MI,48867
1919,HILLS & DALES GENERAL HOSPITAL,CASS CITY,MI,48726
1920,GRAHAM HOSPITAL ASSOCIATION,CANTON,IL,61520
1921,VILLA FELICIANA MEDICAL COMPLEX,JACKSON,LA,70748
1922,WEST CARROLL MEMORIAL HOSPITAL,OAK GROVE,LA,71263
1923,CLIFTON T PERKINS HOSPITAL CENTER,JESSUP,MD,20794
1924,HOWARD COUNTY GENERAL HOSPITAL,COLUMBIA,MD,21044
1925,SHEPPARD PRATT AT ELLICOTT CITY,ELLICOTT CITY,MD,21041
1926,BIENVILLE MEDICAL CENTER,ARCADIA,LA,71001
1927,OAK FOREST HOSPITAL,OAK FOREST,IL,60452
1928,EAST CARROLL PARISH HOSPITAL,LAKE PROVIDENCE,LA,71254
1929,ST. CLAIRE REGIONAL MEDICAL CENTER,MOREHEAD,KY,40351
1930,ASHLEY COUNTY MEDICAL CENTER,CROSSETT,AR,71635
1931,NORTON BROWNSBORO HOSPITAL,LOUISVILLE,KY,40241
1932,OUR LADY OF PEACE,LOUISVILLE,KY,40205
1933,HEALTHSOUTH NORTHERN KENTUCKY REHABILITATION HOSPITAL,EDGEWOOD,KY,41017
1934,WK BOSSIER HEALTH CENTER,BOSSIER CITY,LA,71111
1935,"PORTER MEDICAL CENTER, INC.",MIDDLEBURY,VT,5753
1936,GREENVILLE REGIONAL HOSPITAL,GREENVILLE,IL,62246
1937,SWEDISHAMERICAN MEDICAL CENTER BELVIDERE,BELVIDERE,IL,61008
1938,SAINT MARY'S STANDISH COMMUNITY HOSPITAL,STANDISH,MI,48658
1939,ST JOSEPH MERCY HOSPITAL,ANN ARBOR,MI,48106
1940,CHELSEA COMMUNITY HOSPITAL,CHELSEA,MI,48118
1941,OAKWOOD HOSPITAL AND MEDICAL CENTER,DEARBORN,MI,48124
1942,SINAI-GRACE HOSPITAL,DETROIT,MI,48235
1943,HARPER UNIVERSITY HOSPITAL,DETROIT,MI,48201
1944,MERCY HOSPITAL - CADILLAC,CADILLAC,MI,49601
1945,JEFFERSON REGIONAL MEDICAL CENTER,PINE BLUFF,AR,71603
1946,DOCTOR'S HOSPITAL AT DEER CREEK,LEESVILLE,LA,71446
1947,CLARK REGIONAL MEDICAL CENTER,WINCHESTER,KY,40391
1948,WILLIAMSON ARH HOSPITAL,SOUTH WILLIAMSON,KY,41503
1949,LAKE CUMBERLAND REGIONAL HOSPITAL,SOMERSET,KY,42502
1950,ST JOSEPH MEDICAL CENTER,BLOOMINGTON,IL,61701
1951,COMMUNITY MEMORIAL HOSPITAL,STAUNTON,IL,62088
1952,OHIO COUNTY HOSPITAL,HARTFORD,KY,42347
1953,METRO HEALTH HOSPITAL,WYOMING,MI,49519
1954,SPECTRUM HEALTH - KENT COMMUNITY CAMPUS,GRAND RAPIDS,MI,49503
1955,GREAT LAKES SPECIALTY HOSPITAL - GRAND RAPIDS,GRAND RAPIDS,MI,49503
1956,MACKINAC STRAITS HOSPITAL AND HEALTH CENTER,SAINT IGNACE,MI,49781
1957,ST FRANCIS HOSPITAL,ESCANABA,MI,49829
1958,MCLAREN - NORTHERN MICHIGAN,PETOSKEY,MI,49770
1959,NORTHSTAR HEALTH SYSTEM,IRON RIVER,MI,49935
1960,BELL MEMORIAL HOSPITAL,ISHPEMING,MI,49849
1961,HOLY INFANT HOSPITAL,HOVEN,SD,57450
1962,ACADIA-ST. LANDRY HOSPITAL,CHURCH POINT,LA,70525
1963,PHOENIX BEHAVIORAL HOSPITAL,RAYNE,LA,70578
1964,OCHSNER MEDICAL CENTER-NORTH SHORE,SLIDELL,LA,70461
1965,HOOD MEMORIAL HOSPITAL,AMITE,LA,70422
1966,OCHSNER MEDICAL CENTER-BATON ROUGE,BATON ROUGE,LA,70816
1967,OUR LADY OF THE LAKE REGIONAL MEDICAL CENTER,BATON ROUGE,LA,70808
1968,DEQUINCY MEMORIAL HOSPITAL,DEQUINCY,LA,70633
1969,CHRISTUS ST. PATRICK HOSPITAL OF LAKE CHARLES,LAKE CHARLES,LA,70601
1970,LAKE CHARLES MEMORIAL HOSPITAL FOR WOMEN,LAKE CHARLES,LA,70605
1971,JENNINGS AMERICAN LEGION HOSPITAL,JENNINGS,LA,70546
1972,ST. MARTIN HOSPITAL,BREAUX BRIDGE,LA,70517
1973,WILLIS-KNIGHTON MEDICAL CENTER,SHREVEPORT,LA,71103
1974,SUMMIT MEDICAL CENTER,VAN BUREN,AR,72956
1975,DESOTO REGIONAL HEALTH SYSTEM,MANSFIELD,LA,71052
1976,HOWARD MEMORIAL HOSPITAL,NASHVILLE,AR,71852
1977,NORTHEASTERN VERMONT REGIONAL HOSPITAL,ST. JOHNSBURY,VT,5819
1978,BECKLEY ARH HOSPITAL,BECKLEY,WV,25801
1979,DAVIS MEMORIAL HOSPITAL,ELKINS,WV,26241
1980,HILLSBORO AREA HOSPITAL,HILLSBORO,IL,62049
1981,THOMAS MEMORIAL HOSPITAL,SOUTH CHARLESTON,WV,25309
1982,SELECT SPECIALITY HOSPITAL,CHARLESTON,WV,25301
1983,CRAWFORD MEMORIAL HOSPITAL,ROBINSON,IL,62454
1984,MONTGOMERY GENERAL HOSPITAL,MONTGOMERY,WV,25136
1985,OHIO VALLEY MEDICAL CENTER,WHEELING,WV,26003
1986,POTOMAC VALLEY HOSPITAL,KEYSER,WV,26726
1987,BLUEFIELD REGIONAL MEDICAL CENTER,BLUEFIELD,WV,24701
1988,PLEASANT VALLEY HOSPITAL,POINT PLEASANT,WV,25550
1989,REYNOLDS MEMORIAL HOSPITAL,GLEN DALE,WV,26038
1990,BOONE MEMORIAL HOSPITAL,MADISON,WV,25130
1991,BERKELEY MEDICAL CENTER,MARTINSBURG,WV,25401
1992,TAYLORVILLE MEMORIAL HOSPITAL,TAYLORVILLE,IL,62568
1993,FAIRMONT GENERAL HOSPITAL,FAIRMONT,WV,26554
1994,MERCY HARVARD HOSPITAL,HARVARD,IL,60033
1995,BAYHEALTH MILFORD MEMORIAL HOSPITAL,MILFORD,DE,19963
1996,ALFRED I. DUPONT HOSPITAL FOR CHILDREN,WILMINGTON,DE,19803
1997,BAYHEALTH KENT GENERAL HOSPITAL,DOVER,DE,19901
1998,PROVIDENCE ALASKA MEDICAL CENTER,ANCHORAGE,AK,99508
1999,PROVIDENCE KODIAK ISLAND MEDICAL CENTER,KODIAK,AK,99615
2000,SITKA COMMUNITY HOSPITAL,SITKA,AK,99835
2001,TEXAS HEALTH PRESBYTERIAN HOSPITAL ALLEN,ALLEN,TX,75013
2002,PHYSICIANS SURGICAL HOSPITAL - QUAIL CREEK,AMARILLO,TX,79124
2003,TEXAS HEALTH ARLINGTON MEMORIAL HOSPITAL,ARLINGTON,TX,76012
2004,SETON MEDICAL CENTER AUSTIN,AUSTIN,TX,78705
2005,ST. DAVID'S SOUTH AUSTIN MEDICAL CENTER,AUSTIN,TX,78704
2006,NORTHWEST HILLS SURGICAL HOSPITAL,AUSTIN,TX,78731
2007,SETON NORTHWEST HOSPITAL,AUSTIN,TX,78759
2008,SETON SOUTHWEST HOSPITAL,AUSTIN,TX,78737
2009,THE HOSPITAL AT WESTLAKE MEDICAL CENTER,AUSTIN,TX,78746
2010,USMD HOSPITAL AT ARLINGTON,ARLINGTON,TX,76017
2011,BIG BEND REGIONAL MEDICAL CENTER,ALPINE,TX,79830
2012,TEXAS HEALTH HARRIS METHODIST HOSPITAL HURST-EULESS-BEDFORD,BEDFORD,TX,76022
2013,HEART OF TEXAS MEMORIAL HOSPITAL,BRADY,TX,76825
2014,CEDAR PARK REGIONAL MEDICAL CENTER,CEDAR PARK,TX,78613
2015,TEXAS HEALTH HARRIS METHODIST HOSPITAL CLEBURNE,CLEBURNE,TX,76033
2016,COLLEGE STATION MEDICAL CENTER,COLLEGE STATION,TX,77842
2017,COMANCHE COUNTY MEDICAL CENTER,COMANCHE,TX,76442
2018,SOUTH TEXAS SURGICAL HOSPITAL,CORPUS CHRISTI,TX,79731
2019,CRANE MEMORIAL HOSPITAL,CRANE,TX,79322
2020,NAVARRO REGIONAL HOSPITAL,CORSICANA,TX,75835
2021,COON MEMORIAL HOSPITAL AND HOME,DALHART,TX,75204
2022,NORTH CENTRAL SURGICAL CENTER,DALLAS,TX,75231
2023,KINDRED HOSPITAL DALLAS CENTRAL,DALLAS,TX,75231
2024,WISE REGIONAL HEALTH SYSTEM,DECATUR,TX,76234
2025,VAL VERDE REGIONAL MEDICAL CENTER,DEL RIO,TX,78840
2026,DENTON REGIONAL MEDICAL CENTER,DENTON,TX,76210
2027,YOAKUM COUNTY HOSPITAL,DENVER CITY,TX,79323
2028,PLAINS MEMORIAL HOSPITAL,DIMMITT,TX,79027
2029,EASTLAND MEMORIAL HOSPITAL,EASTLAND,TX,76448
2030,EDINBURG REGIONAL MEDICAL CENTER,EDINBURG,TX,78539
2031,EL CAMPO MEMORIAL HOSPITAL,EL CAMPO,TX,77437
2032,LAS PALMAS MEDICAL CENTER,EL PASO,TX,79902
2033,EL PASO SPECIALTY HOSPITAL,EL PASO,TX,79902
2034,SCHLEICHER COUNTY MEDICAL CENTER,ELDORADO,TX,76936
2035,EAST TEXAS MEDICAL CENTER - FAIRFIELD,FAIRFIELD,TX,75840
2036,TEXAS HEALTH PRESBYTERIAN HOSPITAL FLOWER MOUND,FLOWER MOUND,TX,75028
2037,CONNALLY MEMORIAL MEDICAL CENTER,FLORESVILLE,TX,78114
2038,JOHN PETER SMITH HOSPITAL,FORT WORTH,TX,76104
2039,BAYLOR ALL SAINTS MEDICAL CENTER AT FORT WORTH,FORT WORTH,TX,76101
2040,PLAZA MEDICAL CENTER OF FORT WORTH,FORT WORTH,TX,76104
2041,TEXAS HEALTH SPECIALTY HOSPITAL FORT WORTH,FORT WORTH,TX,76104
2042,HILL COUNTRY MEMORIAL HOSPITAL,FREDERICKSBURG,TX,78624
2043,CORYELL MEMORIAL HOSPITAL,GATESVILLE,TX,76528
2044,EAST TEXAS MEDICAL CENTER - GILMER,GILMER,TX,75644
2045,HUNT REGIONAL MEDICAL CENTER GREENVILLE,HALLETTSVILLE,TX,75401
2046,HARLINGEN MEDICAL CENTER,HENDERSON,TX,78550
2047,HAMLIN MEMORIAL HOSPITAL,HARLINGEN,TX,79520
