ID,NAME,CITY,STATE,ZIP
814,SEBASTIAN RIVER MEDICAL CENTER,SEBASTIAN,FL,32958
815,SACRED HEART HOSPITAL ON THE GULF,PORT SAINT JOE,FL,32456
816,BAYFRONT MEDICAL CENTER,SAINT PETERSBURG,FL,33701
817,IRWIN ARMY COMMUNITY HOSPITAL,FORT RILEY,KS,66442
818,ROBERT PACKER HOSPITAL,SAYRE,PA,18840
819,NORTH SIDE HOSPITAL,JOHNSON CITY,TN,37601
820,MORGAN COUNTY ARH HOSPITAL,WEST LIBERTY,KY,41472
821,KIMBLE HOSPITAL,JUNCTION,TX,76849
822,SEDAN CITY HOSPITAL,SEDAN,KS,67361
823,OZARKS COMMUNITY HOSPITAL OF GRAVETTE,GRAVETTE,AR,72736
824,HEALTHSOUTH REHABILITATION HOSPITAL,LARGO,FL,33770
825,KINDRED HOSPITAL-BAY AREA-ST PETERSBURG,SAINT PETERSBURG,FL,33705
826,LARGO MEDICAL CENTER,LARGO,FL,33770
827,MUNROE REGIONAL MEDICAL CENTER,OCALA,FL,34471
828,OCALA REGIONAL MEDICAL CENTER,OCALA,FL,34474
829,COLORADO PLAINS MEDICAL CENTER,FORT MORGAN,CO,80701
830,MONTROSE MEMORIAL HOSPITAL,MONTROSE,CO,81401
831,SOUTHWEST MEMORIAL HOSPITAL,CORTEZ,CO,81321
832,FOUR COUNTY COUNSELING CENTER,LOGANSPORT,IN,46947
833,MEMORIAL HOSPITAL,LOGANSPORT,IN,46947
834,KENTUCKIANA MEDICAL CENTER LLC,CLARKSVILLE,IN,47129
835,PORTER REGIONAL HOSPITAL,VALPARAISO,IN,46383
836,CAMPBELLTON-GRACEVILLE HOSPITAL,GRACEVILLE,FL,32440
837,FRANCISCAN ST ELIZABETH HEALTH - CRAWFORDSVILLE,CRAWFORDSVILLE,IN,47933
838,GOOD SAMARITAN HOSPITAL,VINCENNES,IN,47591
839,HARTFORD HOSPITAL,HARTFORD,CT,6102
840,BRIDGEPORT HOSPITAL,BRIDGEPORT,CT,6610
841,BAPTIST MEDICAL CENTER - BEACHES,JACKSONVILLE BEACH,FL,32250
842,MAYO CLINIC,JACKSONVILLE,FL,32224
843,RANKEN JORDAN A PEDIATRIC REHABILITATION CENTER,MARYLAND HEIGHTS,MO,63043
844,I-70 COMMUNITY HOSPITAL,SWEET SPRINGS,MO,65351
845,KINDRED HOSPITAL - ST. LOUIS,ST. LOUIS,MO,63108
846,ST. LOUIS UNIVERSITY HOSPITAL,ST. LOUIS,MO,63111
847,PEN BAY MEDICAL CENTER,ROCKPORT,ME,4856
848,ST VINCENT CLAY HOSPITAL INC,BRAZIL,IN,47834
849,ST MARYS HOSPITAL,ROCHESTER,MN,55902
850,TWIN RIVERS REGIONAL MEDICAL CENTER,KENNETT,MO,63857
851,DELTA REGIONAL MEDICAL CENTER - WEST CAMPUS,GREENVILLE,MS,38701
852,LIMA MEMORIAL HEALTH SYSTEM,LIMA,OH,45804
853,MOREHEAD MEMORIAL HOSPITAL,EDEN,NC,27288
854,WINONA HEALTH SERVICES,WINONA,MN,55987
855,DANA-FARBER CANCER INSTITUTE,BOSTON,MA,2115
856,ST VINCENT HOSPITAL,INDIANAPOLIS,IN,46260
857,"ST VINCENT SETON SPECIALTY HOSPITAL, INDIANAPOLIS",INDIANAPOLIS,IN,46260
858,ASHEVILLE SPECIALTY HOSPITAL,ASHEVILLE,NC,28801
859,HOLYOKE MEDICAL CENTER,HOLYOKE,MA,1040
860,CARROLL COUNTY MEMORIAL HOSPITAL,CARROLLTON,MO,64633
861,MEDICAL/DENTAL FACILITY AT PARCHMAN,PARCHMAN,MS,38738
862,SCHNECK MEDICAL CENTER,SEYMOUR,IN,47274
863,NOVANT HEALTH THOMASVILLE MEDICAL CENTER,THOMASVILLE,NC,27360
864,WESTERN MISSOURI MEDICAL CENTER,WARRENSBURG,MO,64093
865,509TH MEDICAL GROUP - WHITEMAN AIR FORCE BASE,WHITEMAN AIR FORCE BASE,MO,65305
866,COX MONETT HOSPITAL,MONETT,MO,65708
867,ELKVIEW GENERAL HOSPITAL,HOBART,OK,73651
868,JACKSON COUNTY MEMORIAL HOSPITAL,ALTUS,OK,73521
869,WILLOW CREST HOSPITAL,MIAMI,OK,74354
870,SEQUOYAH MEMORIAL HOSPITAL,SALLISAW,OK,74955
871,W J BARGE MEMORIAL HOSPITAL,GREENVILLE,SC,29614
872,CULPEPER REGIONAL HOSPITAL,CULPEPER,VA,22701
873,WESTERN PENNSYLVANIA HOSPITAL,PITTSBURGH,PA,15224
874,MOUNT NITTANY MEDICAL CENTER,STATE COLLEGE,PA,16803
875,WILKES-BARRE VETERANS AFFAIRS MEDICAL CENTER,WILKES-BARRE,PA,18711
876,WAYNESBORO HOSPITAL,WAYNESBORO,PA,17268
877,ELK REGIONAL HEALTH CENTER,ST MARYS,PA,15857
878,"PHYSICIAN'S CHOICE HOSPITAL - FREMONT, LLC",FREMONT,OH,43420
879,CANNON MEMORIAL HOSPITAL,PICKENS,SC,29671
880,CEDAR HILLS HOSPITAL,PORTLAND,OR,97225
881,SAMARITAN HEALTHCARE,MOSES LAKE,WA,98837
882,ST. LUKE'S MCCALL,MCCALL,ID,83638
883,CASCADE MEDICAL CENTER,CASCADE,ID,83611
884,STEELE MEMORIAL MEDICAL CENTER,SALMON,ID,83467
885,CHILDREN'S HOSPITAL,NEW ORLEANS,LA,70118
886,AVERA FLANDREAU HOSPITAL,FLANDREAU,SD,57028
887,GALESBURG COTTAGE HOSPITAL,GALESBURG,IL,61401
888,MENDOTA COMMUNITY HOSPITAL,MENDOTA,IL,61342
889,BON SECOURS HOSPITAL,BALTIMORE,MD,21223
890,NEW LONDON HOSPITAL,NEW LONDON,NH,3257
891,MARCUM AND WALLACE MEMORIAL HOSPITAL,IRVINE,KY,40336
892,SELECT SPECIALTY HOSPITAL-FLINT,FLINT,MI,48532
893,METHODIST HOSPITAL UNION COUNTY,MORGANFIELD,KY,42437
894,GREENVIEW REGIONAL HOSPITAL,BOWLING GREEN,KY,42102
895,RIVENDELL BEHAVIORAL HEALTH SERVICES,BOWLING GREEN,KY,42103
896,WEST BRANCH REGIONAL MEDICAL CENTER,WEST BRANCH,MI,48661
897,THOMAS H BOYD MEMORIAL HOSPITAL,CARROLLTON,IL,62016
898,ADVENTIST BOLINGBROOK HOSPITAL,BOLINGBROOK,IL,60440
899,MARLTON REHABILITATION HOSPITAL,MARLTON,NJ,8053
900,JERSEY COMMUNITY HOSPITAL,JERSEYVILLE,IL,62052
901,BAPTIST REGIONAL MEDICAL CENTER,CORBIN,KY,40701
902,HARFORD MEMORIAL HOSPITAL,HAVRE DE GRACE,MD,21078
903,GARRETT COUNTY MEMORIAL HOSPITAL,OAKLAND,MD,21550
904,HUNTERDON MEDICAL CENTER,FLEMINGTON,NJ,8822
905,PROCTOR HOSPITAL,PEORIA,IL,61614
906,LARABIDA CHILDREN'S HOSPITAL,CHICAGO,IL,60649
907,RML HEALTH PROVIDERS LIMITED PARTNERSHIP - DBA RML CHICAGO,CHICAGO,IL,60624
908,SHRINERS HOSPITAL FOR CHILDREN - CHICAGO,CHICAGO,IL,60707
909,INGALLS MEMORIAL HOSPITAL,HARVEY,IL,60426
910,ADVOCATE LUTHERAN GENERAL HOSPITAL,PARK RIDGE,IL,60068
911,ST. ELIZABETH EDGEWOOD,EDGEWOOD,KY,41017
912,SAINT PETERS UNIVERSITY HOSPITAL,NEW BRUNSWICK,NJ,8901
913,MONMOUTH MEDICAL CENTER,LONG BRANCH,NJ,7740
914,THE MEDICAL CENTER AT SCOTTSVILLE,SCOTTSVILLE,KY,42164
915,PIKEVILLE MEDICAL CENTER,PIKEVILLE,KY,41501
916,NEWPORT HOSPITAL,NEWPORT,RI,2840
917,ADVENTIST BEHAVIORAL HEALTH EASTERN SHORE,CAMBRIDGE,MD,21613
918,AVERA GETTYSBURG HOSPITAL,GETTYSBURG,SD,57442
919,ROGERS CITY REHABILITATION HOSPITAL,ROGERS CITY,MI,49779
920,MILE BLUFF MEDICAL CENTER INC,MAUSTON,WI,53948
921,AURORA MED CTR KENOSHA,KENOSHA,WI,53142
922,HOLY FAMILY MEMORIAL INC,MANITOWOC,WI,54221
923,CHEROKEE INDIAN HOSPITAL AUTHORITY,CHEROKEE,NC,28719
924,LOS ANGELES AMBULATORY CARE CENTER,LOS ANGELES,CA,90012
925,CHARLIE NORWOOD VA MEDICAL CENTER,AUGUSTA,GA,30904
926,CARL VINSON VA MEDICAL CENTER,DUBLIN,GA,31021
927,ORLANDO REGIONAL MEDICAL CENTER,ORLANDO,FL,32806
928,MCALLEN HEART HOSPITAL-ER,MCALLEN,TX,78503
929,ST DAVID'S GEORGETOWN HOSPITAL,GEORGETOWN,TX,78626
930,SELECT SPECIALTY HOSPITAL - ORLANDO NORTH,ORLANDO,FL,32803
931,WUESTHOFF MEDICAL CENTER-MELBOURNE,MELBOURNE,FL,32935
932,BARSTOW COMMUNITY HOSPITAL,BARSTOW,CA,92311
933,VICTOR VALLEY GLOBAL MEDICAL CENTER,VICTORVILLE,CA,92392
934,KINGMAN REGIONAL MEDICAL CENTER,KINGMAN,AZ,86409
935,"MOUNTAIN VISTA MEDICAL CENTER, LP",MESA,AZ,85209
936,SCOTTSDALE HEALTHCARE OSBORN,SCOTTSDALE,AZ,85251
937,VALLEY HOSPITAL,PHOENIX,AZ,85018
938,HEALTHSOUTH REHABILITATION INSTITUTE OF TUCSON,TUCSON,AZ,85712
939,"NORTHERN COCHISE COMMUNITY HOSPITAL, INC.",WILLCOX,AZ,85643
940,WHITE MOUNTAIN REGIONAL MEDICAL CENTER,SPRINGERVILLE,AZ,85938
941,CENTURA HEALTH-ST THOMAS MORE HOSPITAL,CANON CITY,CO,81212
942,CENTURA HEALTH-ST FRANCIS MEDICAL CENTER,COLORADO SPRINGS,CO,80923
943,UNIVERSITY OF COLORADO HEALTH AT MEMORIAL HOSPITAL NORTH,COLORADO SPRINGS,CO,80920
944,VALLEY VIEW HOSPITAL ASSOCIATION,GLENWOOD SPRINGS,CO,81601
945,GUNNISON VALLEY HOSPITAL,GUNNISON,CO,81230
946,DELTA COUNTY MEMORIAL HOSPITAL,DELTA,CO,81416
947,PROWERS MEDICAL CENTER,LAMAR,CO,81052
948,HAXTUN HOSPITAL DISTRICT,HAXTUN,CO,80731
949,YUMA REGIONAL MEDICAL CENTER,YUMA,AZ,85364
950,YUMA REHABILITATION HOSPITAL,YUMA,AZ,85364
951,CENTURA HEALTH-PORTER ADVENTIST HOSPITAL,DENVER,CO,80210
952,PRIDE MEDICAL,ATLANTA,GA,30327
953,DEVEREUX TREATMENT NETWORK,KENNESAW,GA,30152
954,LAKELAND COMMUNITY HOSPITAL,HALEYVILLE,AL,35565
955,MARSHALL MEDICAL CENTER NORTH,GUNTERSVILLE,AL,35976
956,MARSHALL MEDICAL CENTER SOUTH,BOAZ,AL,35957
957,ELIZA COFFEE MEMORIAL HOSPITAL,FLORENCE,AL,35631
958,BROOKWOOD MEDICAL CENTER,BIRMINGHAM,AL,35259
959,COLISEUM MEDICAL CENTERS,MACON,GA,31213
960,ATHENS LIMESTONE HOSPITAL,ATHENS,AL,35611
961,ANDALUSIA REGIONAL HOSPITAL,ANDALUSIA,AL,36420
962,CRESTWOOD MEDICAL CENTER,HUNTSVILLE,AL,35801
963,CLEARVIEW REGIONAL MEDICAL CENTER,MONROE,GA,30655
964,RUSSELL HOSPITAL,ALEXANDER CITY,AL,35010
965,78TH MEDICAL GROUP - ROBINS AFB,ROBINS AFB,GA,31098
966,THOMAS HOSPITAL,FAIRHOPE,AL,36532
967,MARIA PARHAM MEDICAL CENTER,HENDERSON,NC,27536
968,SCOTLAND MEMORIAL HOSPITAL AND EDWIN MORGAN CENTER,LAURINBURG,NC,28352
969,NORTH CADDO MEDICAL CENTER,VIVIAN,LA,71082
970,PROMISE HOSPITAL OF LOUISIANA-SHREVEPORT CAMPUS,SHREVEPORT,LA,71101
971,WILLIS-KNIGHTON SOUTH & CENTER FOR WOMEN'S HEALTH,SHREVEPORT,LA,71118
972,SILOAM SPRINGS REGIONAL HOSPITAL,SILOAM SPRINGS,AR,72761
973,CHRISTUS SPOHN HOSPITAL ALICE,ALICE,TX,78332
974,BEAUMONT BONE AND JOINT INSTITUTE,BEAUMONT,TX,77707
975,HARBOR HOSPITAL OF SOUTHEAST TEXAS,BEAUMONT,TX,77701
976,FOUNDATION SURGICAL HOSPITAL,BELLAIRE,TX,77401
977,BAYSIDE COMMUNITY HOSPITAL,ANAHUAC,TX,77514
978,COLUMBUS COMMUNITY HOSPITAL,COLUMBUS,TX,78934
979,FOUNDATION SURGICAL HOSPITAL OF EL PASO,EL PASO,TX,79936
980,KESSLER REHABILITATION HOSPITAL,FRISCO,TX,75034
981,THE MENNINGER CLINIC,HOUSTON,TX,77080
982,WESTBURY COMMUNITY HOSPITAL,HOUSTON,TX,77057
983,IRVING COPPELL SURGICAL HOSPITAL,IRVING,TX,75063
984,WARM SPRINGS SPECIALITY HOSPITAL,NEW BRAUNFELS,TX,78130
985,PATIENTS MEDICAL CENTER,PASADENA,TX,77505
986,CHRISTUS SANTA ROSA HOSPITAL,SAN ANTONIO,TX,78207
987,TEXSAN HEART HOSPITAL,SAN ANTONIO,TX,78201
988,JOHNS COMMUNITY HOSPITAL,TAYLOR,TX,76574
989,NORTH BIG HORN HOSPITAL DISTRICT,LOVELL,WY,82431
990,LANDER REGIONAL HOSPITAL,LANDER,WY,82520
991,WYOMING BEHAVIORAL HEALTH,CASPER,WY,82609
992,CHEYENNE VETERANS AFFAIRS MEDICAL CENTER,CHEYENNE,WY,82009
993,AUBURN COMMUNITY HOSPITAL,AUBURN,NY,13021
994,BROOKS MEMORIAL HOSPITAL,DUNKIRK,NY,14048
995,O'CONNOR HOSPITAL,DELHI,NY,13753
996,MOSES LUDINGTON HOSPITAL,TICONDEROGA,NY,12883
997,SOUTH NASSAU COMMUNITIES HOSPITAL,BALDWIN,NY,11510
998,SAINT FRANCIS HOSPITAL,GREENVALE,NY,11548
999,SUNNYVIEW REHABILITATION HOSPITAL,SCHENECTADY,NY,12308
1000,SCHUYLER HOSPITAL,MONTOUR FALLS,NY,14865
1001,HEALTHALLIANCE HOSPITAL - MARY'S AVENUE CAMPSU,KINGSTON,NY,12401
1002,KINGS COUNTY HOSPITAL CENTER,BROOKLYN,NY,11203
1003,LONG ISLAND COLLEGE HOSPITAL,BROOKLYN,NY,11201
1004,LENOX HILL HOSPITAL,NEW YORK,NY,10021
1005,GOLDWATER SPECIALTY HOSPITAL,ROOSEVELT ISLAND,NY,10044
1006,NYP THE ALLEN HOSPITAL,NEW YORK,NY,10034
1007,STATEN ISLAND UNIVERSITY HOSPITAL - NORTH,STATEN ISLAND,NY,10305
1008,ASPIRUS WAUSAU HOSPITAL,WAUSAU,WI,54401
1009,RIVERVIEW HSPTL ASSOC,WISCONSIN RAPIDS,WI,54495
1010,NORTHWEST MEDICAL,ANCHORAGE,AK,99508
1011,GILA RIVER HEALTH CARE CORPORATION,SACATON,AZ,85147
1012,CARONDELET ST JOSEPH'S HOSPITAL,TUCSON,AZ,85711
1013,CARONDELET ST. MARY'S HOSPITAL,TUCSON,AZ,85745
1014,BANNER-UNIVERSITY MEDICAL CENTER TUCSON CAMPUS,TUCSON,AZ,85724
1015,KAISER FND HOSP - ORANGE COUNTY - ANAHEIM,ANAHEIM,CA,92806
1016,SANTA BARBARA COTTAGE HOSPITAL,SANTA BARBARA,CA,93102
1017,LAWNWOOD PAVILION - PSYCHIATRIC HOSPITAL,FORT PIERCE,FL,34950
1018,LAKEVIEW CENTER - PSYCHIATRIC HOSPITAL,PENSACOLA,FL,32501
1019,CLEARVIEW  REGIONAL MEDICAL CENTER,MONROE,GA,30655
1020,HABERSHAM COUNTY MEDICAL CTR,DEMOREST,GA,30535
1021,UNIVERSITY OF SOUTH ALABAMA CHILDREN'S AND WOMEN'S HOSPITAL,MOBILE,AL,36604
1022,MARY S. HARPER GERIATRIC PSYCHIATRY CENTER,TUSCALOOSA,AL,35402
1023,NORTHEAST ALABAMA REGIONAL MEDICAL CENTER,ANNISTON,AL,36202
1024,"BHC STREAMWOOD HOSPITAL, INC. - DBA STREAMWOOD HOSPITAL",STREAMWOOD,IL,60107
1025,NAPERVILLE PSYCHIATRIC VENTURES - DBA LINDEN OAKS HOSPITAL,NAPERVILLE,IL,60540
1026,UNIVERSITY OF MD SHORE MEDICAL CTR AT DORCHESTER,CAMBRIDGE,MD,21613
1027,BRIDGEWELL HOSPITAL OF CINCINNATI,CINCINNATI,OH,45213
1028,OKLAHOMA HEART HOSPITAL SOUTH,OKLAHOMA CITY,OK,73135
1029,"PARKSIDE, INC.",TULSA,OK,74120
1030,MONTGOMERY COUNTY MENTAL HEALTH TREATMENT FACILITY,CONROE,TX,77301
1031,NORTHERN VIRGINIA EYE SURGERY CENTER,FAIRFAX,VA,22031
1032,HEALTHSOUTH REHABILITATION HOSPITAL OF LITTLETON,LITTLETON,CO,80120
1033,UNIVERSITY OF COLORADO HOSPITAL ANSCHUTZ INPATIENT PAVILION,AURORA,CO,80045
1034,ST. LUKE'S ELMORE,MOUNTAIN HOME,ID,83647
1035,BATON ROUGE BEHAVIORAL HOSPITAL,BATON ROUGE,LA,70806
1036,SALT LAKE BEHAVIORAL HEALTH,SALT LAKE CITY,UT,84106
1037,KINDRED HOSPITAL PALM BEACHES,RIVIERA BEACH,FL,33418
1038,WEST BOCA MEDICAL CENTER,BOCA RATON,FL,33428
1039,FLORIDA HOSPITAL NORTH PINELLAS,TARPON SPRINGS,FL,34689
1040,KENDALL REGIONAL MEDICAL CENTER,MIAMI,FL,33175
1041,"ANIMAS SURGICAL HOSPITAL, LLC",DURANGO,CO,81301
1042,MERCY REGIONAL MEDICAL CENTER,DURANGO,CO,81301
1043,CLARK MEMORIAL HOSPITAL,JEFFERSONVILLE,IN,47130
1044,LUTHERAN HOSPITAL OF INDIANA,FORT WAYNE,IN,46804
1045,ADAMS MEMORIAL HOSPITAL,DECATUR,IN,46733
1046,INDIANA UNIVERSITY HEALTH BLACKFORD HOSPITAL,HARTFORD CITY,IN,47348
1047,MONROE HOSPITAL,BLOOMINGTON,IN,47403
1048,MICHIANA BEHAVIORAL HEALTH CENTER,PLYMOUTH,IN,46563
1049,COMMUNITY HOSPITAL NORTH,INDIANAPOLIS,IN,46256
1050,COMMUNITY HOSPITAL SOUTH,INDIANAPOLIS,IN,46227
1051,SHANDS LIVE OAK REGIONAL MEDICAL CENTER,LIVE OAK,FL,32060
1052,WEST HOLT MEMORIAL HOSPITAL,ATKINSON,NE,68713
1053,AVERA ST ANTHONY'S HOSPITAL,O'NEILL,NE,68763
1054,COVINGTON COUNTY HOSPITAL,COLLINS,MS,39428
1055,THE REHABILITATION INSTITUTE OF ST. LOUIS,ST. LOUIS,MO,63110
1056,GILMORE MEMORIAL REGIONAL MEDICAL CENTER,AMORY,MS,38821
1057,OLMSTED MEDICAL CENTER,ROCHESTER,MN,55904
1058,SELECT SPECIALTY HOSPITAL-EVANSVILLE,EVANSVILLE,IN,47713
1059,REHABILITATION HOSPITAL OF INDIANA INC,INDIANAPOLIS,IN,46254
1060,MISSOURI SOUTHERN HEALTHCARE,DEXTER,MO,63841
1061,MISSOURI DELTA MEDICAL CENTER,SIKESTON,MO,63801
1062,WOMEN'S AND CHILDREN'S HOSPITAL,COLUMBIA,MO,65201
1063,HARRY S. TRUMAN MEMORIAL VETERANSÕ HOSPITAL,COLUMBIA,MO,65201
1064,PHELPS COUNTY REGIONAL MEDICAL CENTER,ROLLA,MO,65401
1065,MERCY HOSPITAL,COON RAPIDS,MN,55433
1066,PUSHMATAHA COUNTY-TOWN OF ANTLERS HOSPITAL AUTHORITY,ANTLERS,OK,74523
1067,OKLAHOMA CENTER FOR ORTHOPAEDIC & MULTI-SPECIALTY,OKLAHOMA CITY,OK,73139
1068,MEMORIAL HOSPITAL & PHYSICIAN GROUP,FREDERICK,OK,73542
1069,NORTH GREENVILLE HOSPITAL,TRAVELERS REST,SC,29690
1070,BON SECOURS ST. MARYS HOSPITAL,RICHMOND,VA,23226
1071,G WERBER BRYAN PSYCHIATRIC HOSPITAL,COLUMBIA,SC,29203
1072,SOUTHWEST WASHINGTON MEDICAL CENTER - MEMORIAL CAMPUS,VANCOUVER,WA,98663
1073,GRITMAN MEDICAL CENTER,MOSCOW,ID,83843
1074,NORTHERN IDAHO ADVANCED CARE HOSPITAL,POST FALLS,ID,83854
1075,CAPITAL MEDICAL CENTER,OLYMPIA,WA,98502
1076,BENEWAH COMMUNITY HOSPITAL,ST. MARIES,ID,83861
1077,LAKE CHELAN COMMUNITY HOSPITAL,CHELAN,WA,98816
1078,SAN JUAN REGIONAL MEDICAL CENTER,FARMINGTON,NM,87401
1079,DELTA COMMUNITY MEDICAL CENTER,DELTA,UT,84624
1080,FREEMAN REGIONAL HEALTH SERVICES,FREEMAN,SD,57029
1081,DAVIS HOSPITAL AND MEDICAL CENTER,LAYTON,UT,84041
1082,HIGHLAND PARK HOSPITAL,HIGHLAND PARK,IL,60035
1083,CROTCHED MOUNTAIN REHABILITATION CENTER,GREENFIELD,NH,3047
1084,SCHEURER HOSPITAL,PIGEON,MI,48755
1085,THE MEDICAL CENTER AT BOWLING GREEN,BOWLING GREEN,KY,42101
1086,VIRTUA WEST JERSEY HOSPITAL - BERLIN,BERLIN,NJ,8009
1087,RAMAPO RIDGE PSYCHIATRIC HOSPITAL,WYCKOFF,NJ,7481
1088,ENGLEWOOD HOSPITAL AND MEDICAL CENTER,ENGLEWOOD,NJ,7631
1089,CARRIER CLINIC,BELLE MEAD,NJ,8502
1090,CALVERT MEMORIAL HOSPITAL,PRINCE FREDERICK,MD,20678
1091,ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL AT RAHWAY,RAHWAY,NJ,7065
1092,UNIVERSITY OF MD CHARLES REGIONAL  MEDICAL CENTER,LA PLATA,MD,20646
1093,KINDRED HOSPITAL - NEW JERSEY - MORRIS COUNTY,DOVER,NJ,7801
1094,ST. ELIZABETH FLORENCE,FLORENCE,KY,41042
1095,BLESSING HOSPITAL AT 14TH STREET,QUINCY,IL,62301
1096,LOGAN MEMORIAL HOSPITAL,RUSSELLVILLE,KY,42276
1097,CHILDREN'S HOSPITAL OF MICHIGAN,DETROIT,MI,48201
1098,SELECT SPECIALTY HOSPITAL-WYANDOTTE,TAYLOR,MI,48180
1099,RICHLAND MEMORIAL HOSPITAL,OLNEY,IL,62450
1100,LAKES REGION GENERAL HOSPITAL,LACONIA,NH,3246
1101,CLINTON COUNTY HOSPITAL,ALBANY,KY,42602
1102,RIVER VALLEY BEHAVIORAL HEALTH,OWENSBORO,KY,43202
1103,CARROLL HOSPITAL CENTER,WESTMINSTER,MD,21157
1104,SANFORD DEUEL COUNTY MEDICAL CENTER,CLEAR LAKE,SD,57226
1105,BARAGA COUNTY MEMORIAL HOSPITAL,L' ANSE,MI,49946
1106,CARLINVILLE AREA HOSPITAL,CARLINVILLE,IL,62626
1107,ST JOSEPH'S HOSPITAL,HIGHLAND,IL,62249
1108,NORTHSTAR HOSPITAL,ANCHORAGE,AK,99508
1109,PROVIDENCE VALDEZ MEDICAL CENTER,VALDEZ,AK,99686
1110,ST. LOUIS CHILDREN'S HOSPITAL,ST. LOUIS,MO,63110
1111,KINDRED HOSPITAL-AMARILLO,AMARILLO,TX,79106
1112,CENTRAL TEXAS REHABILITATION HOSPITAL,AUSTIN,TX,78705
1113,BELLVILLE GENERAL HOSPITAL,BELLVILLE,TX,77418
1114,GOLDEN PLAINS COMMUNITY HOSPITAL,BORGER,TX,79007
1115,CORPUS CHRISTI SPECIALTY HOSPITAL,CORPUS CHRISTI,TX,78414
1116,BAYVIEW BEHAVIORAL HOSPITAL,CORPUS CHRISTI,TX,78414
1117,GLOBAL REHAB,DALLAS,TX,75247
1118,SELECT SPECIALTY HOSPITAL - SOUTH DALLAS,DE SOTO,TX,75115
1119,HUGULEY MEMORIAL MEDICAL CENTER,FORT WORTH,TX,76115
1120,GONZALES MEMORIAL HOSPITAL,GRAPEVINE,TX,78629
1121,AURORA WEST ALLIS MEDICAL CENTER,WEST ALLIS,WI,53227
1122,ROGERS MEM HOSPITAL MILWAUKEE,WEST ALLIS,WI,53227
1123,SELECT SPECIALTY HSPTL MILWAUKEE,WEST ALLIS,WI,53227
1124,BLANCHFIELD ARMY COMMUNITY HOSPITAL,FORT CAMPBELL,KY,42223
1125,ELMENDORF AFB REGIONAL HOSPITAL,ANCHORAGE,AK,99506
1126,VA LOMA LINDA HEALTHCARE SYSTEM,LOMA LINDA,CA,92357
1127,VA MEDICAL CENTER - FORT WAYNE CAMPUS,FORT WAYNE,IN,46805
1128,CHRISTUS SPOHN HOSPITAL CORPUS CHRISTI-SOUTH-ER,CORPUS CHRISTI,TX,78414
1129,CHRISTUS SPOHN HOSPITAL-ALICE,ALICE,TX,78332
1130,LEESBURG REGIONAL MEDICAL CENTER,LEESBURG,FL,34748
1131,CENTRAL FLORIDA REGIONAL HOSPITAL,SANFORD,FL,32771
1132,HOLY CROSS HOSPITAL,FORT LAUDERDALE,FL,33308
1133,GOOD SAMARITAN MEDICAL CENTER LLC,LAFAYETTE,CO,80026
1134,KEEFE MEMORIAL HOSPITAL,CHEYENNE WELLS,CO,80810
1135,BEAR VALLEY COMMUNITY HOSPITAL,BIG BEAR LAKE,CA,92315
1136,SHARP MARY BIRCH HOSPITAL FOR WOMEN AND NEWBORNS,SAN DIEGO,CA,92123
1137,VIBRA HOSPITAL OF SAN DIEGO,SAN DIEGO,CA,92103
1138,CALIFORNIA PACIFIC MED CTR-CALIFORNIA WEST,SAN FRANCISCO,CA,94118
1139,VALLEY VIEW MEDICAL CENTER,FORT MOHAVE,AZ,86426
1140,LITTLE COLORADO MEDICAL CENTER,WINSLOW,AZ,86047
1141,ARIZONA ORTHOPEDIC SURGICAL HOSPITAL,CHANDLER,AZ,85224
1142,AURORA BEHAVIORAL HEALTHCARE-PHOENIX,GLENDALE,AZ,85302
1143,ABRAZO MARYVALE CAMPUS,PHOENIX,AZ,85031
1144,OASIS HOSPITAL,PHOENIX,AZ,85008
1145,SCOTTSDALE HEALTHCARE SHEA,SCOTTSDALE,AZ,85260
1146,SOUTHERN CALIFORNIA HOSPITAL AT HOLLYWOOD,HOLLYWOOD,CA,90028
1147,PROVIDENCE LITTLE CO OF MARY SUBACUTE CARE CENTER,TORRANCE,CA,90505
1148,TEMPLE COMMUNITY HOSPITAL,LOS ANGELES,CA,90004
1149,CENTURA HEALTH - ST ANTHONY HOSPITAL,LAKEWOOD,CO,80228
1150,LUTHERAN MEDICAL CENTER,WHEAT RIDGE,CO,80033
1151,SHASTA REGIONAL MEDICAL CENTER,REDDING,CA,96001
1152,SUTTER ROSEVILLE MEDICAL CENTER,ROSEVILLE,CA,95661
1153,CRESTWOOD PSYCHIATRIC HEALTH FACILITY 2,BAKERSFIELD,CA,93306
1154,YAVAPAI REGIONAL MEDICAL CENTER - EAST,PRESCOTT VALLEY,AZ,86314
1155,CARONDELET HOLY CROSS HOSPITAL,NOGALES,AZ,85621
1156,KAISER FND HOSP - SACRAMENTO,SACRAMENTO,CA,95825
1157,MIDTOWN OAKS POST-ACUTE,SACRAMENTO,CA,95816
1158,ANAHEIM GLOBAL MEDICAL CENTER,ANAHEIM,CA,92805
1159,DOCTORS MEDICAL CENTER,MODESTO,CA,95350
1160,"EMANUEL MEDICAL CENTER, INC",TURLOCK,CA,95380
1161,ROSE MEDICAL CENTER,DENVER,CO,80220
1162,PAGOSA MOUNTAIN HOSPITAL,PAGOSA SPRINGS,CO,81147
1163,KINDRED HOSPITAL AURORA,AURORA,CO,80011
